"lncRNAs","Genes","Counts","listTotal","popHits","popTotal","foldEnrichment","hyperPValue","miRNAs","cor","corPValue","regSim","sppc"
"ENSG00000234456","ENSG00000071073","2","2","49","277","5.6530612244898","0.0307644011929053","hsa-miR-374b-5p,hsa-miR-374a-5p",0.19963754666794,4.27011442245587e-05,0.782402181594558,0.00309439296054999
"ENSG00000234456","ENSG00000119938","2","2","5","277","55.4","0.000261602050960079","hsa-miR-374b-5p,hsa-miR-374a-5p",0.745774092388204,2.55102269274874e-69,0.66125065851661,-0.00291791159091975
"ENSG00000234456","ENSG00000137941","2","2","17","277","16.2941176470588","0.00355778789305708","hsa-miR-374b-5p,hsa-miR-374a-5p",0.470521806438703,9.65953161820398e-23,0.926867497145073,0.000772887392562871
"ENSG00000234456","ENSG00000198910","2","2","12","277","23.0833333333333","0.00172657353633652","hsa-miR-374b-5p,hsa-miR-374a-5p",0.343612796940253,2.50642051450096e-12,0.910717487500079,0.00155015194548663
"ENSG00000234456","ENSG00000106829","2","2","49","277","5.6530612244898","0.0307644011929053","hsa-miR-374b-5p,hsa-miR-374a-5p",0.321853082605344,5.88929916708656e-11,0.779453965239776,0.00232687864662767
"ENSG00000234456","ENSG00000111962","2","2","12","277","23.0833333333333","0.00172657353633652","hsa-miR-374b-5p,hsa-miR-374a-5p",0.496188139644866,1.95004712243468e-25,0.63056594238458,-0.000568920610059087
"ENSG00000234456","ENSG00000126821","2","2","28","277","9.89285714285714","0.00988855752629099","hsa-miR-374b-5p,hsa-miR-374a-5p",0.211615094083056,1.52473010861517e-05,0.825572752967739,0.00271071536374856
"ENSG00000234456","ENSG00000079308","2","2","29","277","9.55172413793103","0.0106210432689792","hsa-miR-374b-5p,hsa-miR-374a-5p",0.741415243483671,4.03407815797761e-68,0.920786803795667,0.0005740019755755
"ENSG00000234456","ENSG00000111913","2","2","6","277","46.1666666666667","0.000392403076440119","hsa-miR-374b-5p,hsa-miR-374a-5p",0.557669652578525,6.66914523153841e-33,0.913775560788233,0.00135704879015436
"ENSG00000234456","ENSG00000112773","2","2","52","277","5.32692307692308","0.0346884319573066","hsa-miR-374b-5p,hsa-miR-374a-5p",0.14205452723298,0.00270583359417333,0.525743096399734,0.00651023095898548
"ENSG00000234456","ENSG00000169851","2","2","28","277","9.89285714285714","0.00988855752629099","hsa-miR-374b-5p,hsa-miR-374a-5p",0.755604347035794,4.07766453931247e-72,0.809523047799666,-0.000166291105443195
"ENSG00000234456","ENSG00000143515","2","2","14","277","19.7857142857143","0.00238057866373672","hsa-miR-374b-5p,hsa-miR-374a-5p",0.760794107698933,1.20206345333599e-73,0.730034314376353,-0.00146346929624708
"ENSG00000234456","ENSG00000134982","2","2","21","277","13.1904761904762","0.00549364307016167","hsa-miR-374b-5p,hsa-miR-374a-5p",0.338574981212581,5.32268611731109e-12,0.771509613208696,0.000434324155608484
"ENSG00000234456","ENSG00000117114","2","2","35","277","7.91428571428571","0.0155653220321247","hsa-miR-374b-5p,hsa-miR-374a-5p",0.848424954032649,2.47336785240224e-107,0.898072690213159,-0.000201841979663553
"ENSG00000234456","ENSG00000137558","2","2","7","277","39.5714285714286","0.000549364307016167","hsa-miR-374b-5p,hsa-miR-374a-5p",0.520779381875936,3.05773928681181e-28,0.994650026208204,0.00114660443472286
"ENSG00000234456","ENSG00000150907","2","2","39","277","7.1025641025641","0.0193847119761419","hsa-miR-374b-5p,hsa-miR-374a-5p",0.343072292020022,2.71912418468923e-12,0.959530139616313,0.00212527207308738
"ENSG00000234456","ENSG00000129682","2","2","10","277","27.7","0.00117720922932036","hsa-miR-374b-5p,hsa-miR-374a-5p",0.299733104032997,1.13640525580727e-09,0.492001578448291,-0.000425151868015783
"ENSG00000234456","ENSG00000117020","2","2","36","277","7.69444444444444","0.016480929210485","hsa-miR-374b-5p,hsa-miR-374a-5p",0.855533534536526,5.53213262575621e-111,0.963800220428907,0.000305499412299126
"ENSG00000234456","ENSG00000139163","2","2","57","277","4.85964912280702","0.0417516873332287","hsa-miR-374b-5p,hsa-miR-374a-5p",0.133435559627842,0.00451239731526432,0.662906642282487,0.00471126277625959
"ENSG00000234456","ENSG00000123700","2","2","39","277","7.1025641025641","0.0193847119761419","hsa-miR-374b-5p,hsa-miR-374a-5p",0.0991292278287772,0.0264409518638871,0.800623959764634,0.00382558253326559
"ENSG00000234456","ENSG00000139926","2","2","31","277","8.93548387096774","0.0121644953696437","hsa-miR-374b-5p,hsa-miR-374a-5p",0.881832721726307,2.04121638279961e-126,0.915614429378919,-0.000129249292090294
"ENSG00000234456","ENSG00000197343","2","2","11","277","25.1818181818182","0.00143881128028044","hsa-miR-374b-5p,hsa-miR-374a-5p",0.232016096737896,2.29687605002468e-06,0.739342949774874,0.00308404176502429
"ENSG00000215417","ENSG00000155545","7","7","79","277","3.50632911392405","0.00012602853994846","hsa-miR-4295,hsa-miR-130a-3p,hsa-miR-454-3p,hsa-miR-301a-3p,hsa-miR-301b-3p,hsa-miR-130b-3p,hsa-miR-3666",0.205819679758113,2.5282419472781e-05,0.283375986667803,-0.0312046342078313
"ENSG00000215417","ENSG00000105976","5","7","34","277","5.81932773109244","0.000370150725796414","hsa-miR-130a-3p,hsa-miR-454-3p,hsa-miR-301a-3p,hsa-miR-301b-3p,hsa-miR-130b-3p",0.242215357522617,8.33680301752146e-07,0.759249590491549,0.0178193267326021
"ENSG00000215417","ENSG00000131389","5","7","37","277","5.34749034749035","0.000568231778580936","hsa-miR-130a-3p,hsa-miR-454-3p,hsa-miR-301a-3p,hsa-miR-301b-3p,hsa-miR-130b-3p",0.241056728687017,9.37549103053873e-07,0.79222722541194,0.0193590681435029
"ENSG00000215417","ENSG00000100784","5","7","28","277","7.06632653061224","0.000136060023449478","hsa-miR-130a-3p,hsa-miR-454-3p,hsa-miR-301a-3p,hsa-miR-301b-3p,hsa-miR-130b-3p",0.0976942794527541,0.0282133672619615,0.0685794778257997,-0.0291821967537904
"ENSG00000215417","ENSG00000137449","7","7","104","277","2.66346153846154","0.00092359256916355","hsa-miR-4295,hsa-miR-130a-3p,hsa-miR-454-3p,hsa-miR-301a-3p,hsa-miR-301b-3p,hsa-miR-130b-3p,hsa-miR-3666",0.141344801697766,0.00282516605023223,0.2857142857109,-0.0135322394203328
"ENSG00000215417","ENSG00000152413","5","7","31","277","6.38248847926267","0.000230601941624451","hsa-miR-130a-3p,hsa-miR-454-3p,hsa-miR-301a-3p,hsa-miR-301b-3p,hsa-miR-130b-3p",0.375935991363512,1.43273148025982e-14,0.797135009916792,0.0175959230249853
"ENSG00000215417","ENSG00000119042","5","7","69","277","2.86749482401656","0.0116498750167612","hsa-miR-130a-3p,hsa-miR-454-3p,hsa-miR-301a-3p,hsa-miR-301b-3p,hsa-miR-130b-3p",0.208600096535304,1.98704798649478e-05,0.424363034014323,-0.0040156665415881
"ENSG00000197989","ENSG00000152455","1","1","5","277","55.4","0.0180505415162453","hsa-miR-494-3p",0.169538541539297,0.000439158589961008,0.920754560972876,0.000575344678117901
"ENSG00000242125","ENSG00000091127","1","1","8","277","34.625","0.0288808664259926","hsa-miR-340-5p",0.271294687122317,3.59459874321694e-08,0.562526885275098,0.0159386316363466
"ENSG00000242125","ENSG00000171453","1","1","5","277","55.4","0.0180505415162453","hsa-miR-340-5p",0.384893716955988,3.08132897374852e-15,0.835205457327648,0.00431537141391436
"ENSG00000242125","ENSG00000137692","1","1","7","277","39.5714285714286","0.0252707581227435","hsa-miR-340-5p",0.368267104679639,5.14557372202926e-14,0.994350045596022,0.0063491456028098
"ENSG00000242125","ENSG00000184575","1","1","7","277","39.5714285714286","0.0252707581227435","hsa-miR-340-5p",0.29713156216455,1.58407960126408e-09,0.542140931068972,0.015242397229295
"ENSG00000242125","ENSG00000166123","1","1","10","277","27.7","0.0361010830324907","hsa-miR-340-5p",0.175485800678929,0.000285137393435978,0.678809846485339,0.0157220857506168
"ENSG00000242125","ENSG00000151503","1","1","6","277","46.1666666666667","0.0216606498194944","hsa-miR-340-5p",0.200784616519551,3.87901820659409e-05,0.686521689107904,0.0148776648067954
"ENSG00000242125","ENSG00000180198","1","1","3","277","92.3333333333333","0.0108303249097472","hsa-miR-340-5p",0.465306883473572,3.20093128078797e-22,0.788180127582549,0.0077165490545662
"ENSG00000242125","ENSG00000105821","1","1","3","277","92.3333333333333","0.0108303249097472","hsa-miR-340-5p",0.23937925479709,1.11012130470699e-06,0.348568467005218,0.0203927480217572
