id	filename	md5	size	state
f939a18b-745e-42a4-90c9-abe3ff28addc	3dd482d9-11c5-4e6f-8ba8-e1502930a56e.mirbase21.isoforms.quantification.txt	2e34397f76e0d32e975cc8119e0e9663	493675	released
a7aedd55-ed08-4bfd-ac48-c364aba8ed97	74383ed6-a7bf-44fe-a1a7-b4411405b51e.mirbase21.isoforms.quantification.txt	21fe03e63b33393e3d019846941222d5	307515	released
82947758-3b9f-4584-befb-886a8e24ec01	a995c320-8cfe-4982-977d-8805fa916ad3.mirbase21.isoforms.quantification.txt	87590fc6e50942fb7a1413b04e493e7f	205223	released
2863f2b9-2288-4a99-8d04-b573a4e7e9c1	a3ea1c76-c3eb-44d7-8e21-fb30d325d01e.mirbase21.isoforms.quantification.txt	cd795eb7f5869f2731209a2e9adf9e1d	234451	released
35fe4dff-6c58-4adb-8e28-f9b55fdcaf40	bb94da85-7429-4973-b94d-a5259975f2f2.mirbase21.isoforms.quantification.txt	ba2cbcfd172220154cf9629de7d67c65	325252	released
684abf3a-13ed-416a-b3a3-3f5f0b18744a	2469a988-9557-4d27-8fc5-0367fecef997.mirbase21.isoforms.quantification.txt	8f5497b6825f68a8e8ccb2751b510d5c	468267	released
825fc0ce-9bda-4fb1-be91-5b92651fff94	56f78d4e-71a7-4887-8195-47fc73f19fbe.mirbase21.isoforms.quantification.txt	f25ad8cd2a96b9ea12d53b90e43df9a5	359564	released
d76cc45a-c90c-4b42-9819-5823bbd22e60	1c0ee758-bc5a-4ca0-a286-5b352f8d9b8b.mirbase21.isoforms.quantification.txt	e462eb829c17f9cdccd5c1e7cecc2a71	356580	released
9c09dba1-94fb-4f05-a25d-6e66f95f3a4d	ed970506-4257-4e6e-bc48-4736daa7dd86.mirbase21.isoforms.quantification.txt	5c4bb279d9ebf20704476c5f65239dce	450821	released
8599fb49-bd17-40fa-a15e-0480e33dd1e9	c2dee0b1-fb45-47b1-a50e-6f7f78822e4e.mirbase21.isoforms.quantification.txt	a75f3c46610e64ce74ddffbb1974a471	297309	released
