id	filename	md5	size	state
9eda2c7d-32b4-4354-9ad0-b12ad3c327f7	310f8d96-22f7-4a08-a79d-1e798033daac.mirbase21.isoforms.quantification.txt	eaa7067cfacf4b1885533daeac72026b	535159	released
9c216849-641f-42db-892d-73b6a1bdb514	8b0040c2-2ea4-464e-8fde-1c858a6f5396.mirbase21.isoforms.quantification.txt	97117b4430dab2e969ab786eff4e7e9a	362237	released
5ee3fd57-1c62-480a-8795-6a1ad9977948	58b28737-295b-4e7a-8e07-26c7470397a5.mirbase21.isoforms.quantification.txt	3174bb7213de752800ea978147ddf690	383270	released
9333ad4a-6ae1-4c0b-96ac-d6ec05084153	81b93263-4b07-47b6-8c5e-31cadb4aa232.mirbase21.isoforms.quantification.txt	29c3128d57f5c4854bd9921eb2eeb56f	303202	released
863f14e8-ecdb-4fc4-866a-d075b3d97a1b	19d50ef2-effe-4837-bce0-7c3065cb1bb5.mirbase21.isoforms.quantification.txt	bb027410be3f9e1f2a07d30f8650e503	417776	released
6afa31db-64f6-4aeb-8e65-250dc0c4606b	f13f22aa-cb92-4e3a-b822-bf20f55e4878.mirbase21.isoforms.quantification.txt	165a12252693af97d852c5938f48192a	428715	released
80f54cee-5e3c-4b27-915e-5bb3f72f91b6	945e2201-3118-41db-9ca1-6532e894b097.mirbase21.isoforms.quantification.txt	88d1363c70b7c851a9b84df4118fa2f2	228114	released
14b06854-aa76-4ced-826c-23ad33a90b93	2c121586-e20d-4471-8924-97e1b46a93e7.mirbase21.isoforms.quantification.txt	2e9081b0b1506a9d0428309c43e763a9	342780	released
467d292f-5036-4cdc-8384-9a37eb92dd74	184fac84-53e9-4658-a9af-c689a9bb3eb3.mirbase21.isoforms.quantification.txt	8870753cbf96825f93ebc772194e3f98	427971	released
64bb083e-87b3-403f-ad64-cfa469b8a655	2170665d-b3ce-4c44-a21f-7605472c905a.mirbase21.isoforms.quantification.txt	1780ba6bf9445eeb8a04975397b7b1a5	442415	released
77994dfc-ce20-4e0c-8ebf-3f5b99af767b	4d198e93-c014-43f2-8524-87ea08d409fe.mirbase21.isoforms.quantification.txt	cb54bc0fa9b574b5dd696174a960ad35	402617	released
47e62998-55a7-4e2d-8de5-ec6bbc7366fa	b46677a6-5568-4844-b1bb-164972057f2c.mirbase21.isoforms.quantification.txt	b74281c9c84eb701da6654dd33b8cbb0	338776	released
688cbcd7-fad2-4e6b-840b-8fb048c560a4	56251c6d-0756-4ee5-89a7-b559d857950f.mirbase21.isoforms.quantification.txt	df08fa1ee5b63cbb31e3089a25b5eb0a	371031	released
c1eaa1e8-7f17-499a-9e52-b028375d292a	3f11226a-6838-4db8-bd9f-a043662d174a.mirbase21.isoforms.quantification.txt	ec385a238f5ef3f732e07e539573e395	320904	released
71d2714f-21b2-4c24-8f54-81faf8cd2662	7268aeb0-20b4-4bb8-ab2c-0401060cac49.mirbase21.isoforms.quantification.txt	8466a80d6c6e5285f3b2a987a317c810	426396	released
0adf2433-0c48-457f-be68-a4eb93375481	5938b3c9-bdf7-47ef-9a6e-4fd9e36b4f19.mirbase21.isoforms.quantification.txt	c976b31124b345485b925f4b5ed68399	416697	released
6ce786f2-9784-47ba-a17b-dd47fb771a97	7c9e5bc3-1b9c-4e01-8b0a-26234ac81bff.mirbase21.isoforms.quantification.txt	328e7733489e4939a9d9eca9de853d06	371090	released
69f5f30f-3627-487c-bdf1-72e678f519d7	0abf49b2-b88c-4405-b787-c2c3acb7208e.mirbase21.isoforms.quantification.txt	c46665f3aba43c6bb03b82bdb2231fc6	429732	released
c94490f4-8b9d-4355-8354-7098321b9de0	1b3c5f5e-559d-407d-81ff-2149bd84c36a.mirbase21.isoforms.quantification.txt	6f84e8d1acc0ea3a26bbbcef34cc7ab8	403773	released
6313bd5a-2f44-49ae-b76c-376398480fba	f5a6303e-154e-4f62-a9f0-67b917cb30e3.mirbase21.isoforms.quantification.txt	ced037ba638e0fb2fe336d2f4b7865af	432396	released
4442262c-92e7-41b6-9516-4aaee883e650	63fabf1b-b393-47dc-97bd-9f93cbfa499c.mirbase21.isoforms.quantification.txt	1145bdef39e036fb5114c93c306556a0	383836	released
f8f35d38-a74f-4021-9cf1-0b8242ebae55	507404dc-0c95-4ee8-83b3-2d2540c62878.mirbase21.isoforms.quantification.txt	874edab076f2b7f42bf1c2c542c1d256	348946	released
116bd9e1-4785-4288-874e-35523d0ae11f	893e3d69-8a0b-4e61-83aa-aabcae03b8c2.mirbase21.isoforms.quantification.txt	ea9e204b4d0687e899b6eaca2de64bf1	382618	released
a24df511-024c-4b9f-aa5f-b8f45b68e8f3	ef15c3da-3bc1-4414-b98f-d6061b4867ff.mirbase21.isoforms.quantification.txt	aff326aa4e719c2011030e9c02ce447a	356981	released
fbc42681-0a42-4995-8bcb-d84ab7d10387	f46f56f5-5eda-4882-97a6-83f8a7b64ed7.mirbase21.isoforms.quantification.txt	d4b5a014e98b67bbd6673c8a67569366	385339	released
d9a13447-2613-45e9-8d43-850e06f78d21	02d65263-c462-4a24-9ccd-fd56dde253ca.mirbase21.isoforms.quantification.txt	bfc5dbdf48b6e097ac1ab0f2bfc1ae39	355923	released
53066ae3-dbfd-41dd-99b8-58f0dc7f1e0a	d2f0d15e-c560-4289-a59c-c5f071c26256.mirbase21.isoforms.quantification.txt	7435d5bb237e9939f9651211e7f61bc7	307847	released
