id	filename	md5	size	state
004163ae-f9f8-45a5-bfb0-25ac0708fa57	919fa865-f06f-424f-88f6-8be604c31d20.htseq.counts.gz	21681a7e77f4c40580385f2a6a76675c	243293	validated
02946a98-ce9e-4377-8f22-872c626a7bdf	d3c8e944-b95d-4e64-a3c8-5abe77e6b992.htseq.counts.gz	4c7e49931b25b4e01c6dea1721f3c335	251970	validated
0826add5-571b-41be-b186-936959fc9d79	dfeb2d54-28da-4521-b488-bdac246bb59b.htseq.counts.gz	e1b89bd8331adcd919184582ad9f1c93	255309	validated
0aa73120-49bb-4ebd-8cff-1680aaeacc1f	b8b7ab76-be8a-4bfb-a931-b9767af9cd1d.htseq.counts.gz	647540ccea4b4fe1a3dcf17812bf71a5	251509	validated
0ac18c68-3265-424f-a826-ce272b7a1950	48c5a3e2-948e-47dc-b91c-68fa4603d2f6.htseq.counts.gz	812996cac8824e880980c04b0b61b7bc	242992	validated
0dae99b2-3cde-42e3-aabb-e0cc195a397c	17275b88-afa8-4010-a5a3-641382f3a1cf.htseq.counts.gz	112e1c31586f7565be9c8e96a9a06150	252386	validated
0f67153e-18b4-4395-be3c-290c2409b96c	8c423804-4e89-40e2-904c-5f90a410667e.htseq.counts.gz	fe5d11d79cb7ead3765a11f0f1da4848	251404	validated
19adb707-4386-498f-81b3-8eeeddf27dbb	037bb811-58ff-45ba-9707-f4c11d05d333.htseq.counts.gz	60f9e379b5b00a909903d1fdc4f4c5dd	250974	validated
1a86a0bf-58e5-4080-aa86-8015f2bc487a	5f3a025d-0777-49a5-b2bb-750587635b50.htseq.counts.gz	6aaa0a73dee53cd80e2d9b9595f23668	251725	validated
1e906b12-18b4-4ace-bcbd-dcf46a4612d6	81ff320c-7e34-4388-a7c8-f27dd5a29301.htseq.counts.gz	db83ea00522bba9f3c7d48c64287f809	247966	validated
224e989c-0fac-4578-86fa-4d10f3cc7701	5919fd50-1ee3-4896-8808-0aaa253d9018.htseq.counts.gz	5d90e4d96709a031c8f0adc975868b34	248356	validated
2808ff3d-988a-4f7c-8d0c-c07b7e5169a7	b7895561-ebb3-46dd-aabb-07bd842915f1.htseq.counts.gz	2592eae5d96afe7629692dc9e8869827	244610	validated
283c4256-f681-412e-862f-048bb3682165	e0163d0b-1f4e-4f15-b6c2-754b883e28c4.htseq.counts.gz	6e264f4215e691eb4539f8339be21946	253768	validated
2c4a8992-452b-4e11-bac3-74e9fe1a3aac	bc3a0b4e-47b3-4afa-b730-1f316eb4f783.htseq.counts.gz	3f97d4ad9c2ae4c270fa1e39708d5d7d	250982	validated
32aae505-a18e-44bd-97b2-bbdc35fae2c0	611cab60-b34e-4c30-aff9-1e45ca382e26.htseq.counts.gz	43dd1afd0b663ca9d2fa278727321f6c	241838	validated
40994929-09be-42f0-87a7-855c7061ae62	0801eab4-8909-4a14-ad1b-e3c21a921db1.htseq.counts.gz	5de3c25f92e4b91ded5c805176178d5c	246736	validated
43f12fb7-8795-41ba-855b-478b5b7bcb26	5530efde-0749-41ed-a74d-7c8f1f07c06a.htseq.counts.gz	0c17279efa9d427f60d7c02acbfa739e	250899	validated
4492fb1e-7195-470a-82f9-1168cccd2f15	afdad23b-73a0-4cc2-8fa7-692d8f0908f8.htseq.counts.gz	c41aa76289a12d6129fc4e2b9397828a	249281	validated
470c7138-2452-49fc-aeda-002653b17fe7	34b9aa3d-68d9-4a3e-8824-17a1110080e8.htseq.counts.gz	532c78c0ce0cc229d7cd70e1f35eaafb	248928	validated
486a9416-2523-4d78-a2a3-19be06d66052	a95832f5-fbd1-482c-951d-8bb37fa02a4c.htseq.counts.gz	fbed9bd8427a67e759ca65b1651f25d7	249596	validated
4de46d37-62e5-4f28-a4cf-21a798c397e7	7919caec-8a88-4169-96c2-c87d4f4eb565.htseq.counts.gz	0f99e408e7f0ab9fe4177857eb26409e	250622	validated
51abe362-e3ff-4604-8cf1-5197c4783fc5	15bb9c50-e4bb-4433-a9dd-32ddd6536b49.htseq.counts.gz	b961634b211d53bc9ca074fd52695cc6	249126	validated
52862480-694a-41f3-8e2d-77e97e3a6d27	5e710091-8c1a-4698-89f6-7fabe878f104.htseq.counts.gz	a95d2e52ee435c7866ec00a9f3e797ff	247535	validated
55fb6a20-c95a-4e72-88ac-ebe1ec55a556	9a682812-c92f-4e5b-866e-df0dcc0ad197.htseq.counts.gz	70af00d7df8e9e3c6909c7d1e886588f	242045	validated
5ab4230e-0846-4874-a194-591ae9ec73e2	c9fda97f-787a-4108-be56-a30a607536b6.htseq.counts.gz	1fe8e7f9043b66e34c14ee465447413a	243785	validated
60c7f154-34a4-4687-bf1e-4a2b162ffbac	99a43c6b-1c71-4cca-abd1-90efb88351c9.htseq.counts.gz	26fe4c5b7ab86f103f24f7871fa6a0f1	244567	validated
61d60150-252b-4c62-a553-dd90b54f2f22	a9b23323-c9e8-4d6a-b26e-d86404898747.htseq.counts.gz	9181f75e233ec3b5fac81e19910398ae	244784	validated
653fa271-8297-4306-8e42-f4bcc8ffd481	f039ec8b-c156-4871-bdfd-c4c18e0c262c.htseq.counts.gz	90f14b080e7fb2aa6202f1ac282fc7ec	244692	validated
67182fd9-08a6-46d0-9d0e-a0202a244e54	2267f936-c5fb-4786-a44e-fac92b5e5084.htseq.counts.gz	6f14d7575af346617862589e58a96045	240482	validated
6c4de969-b783-4a2b-b66d-d14c4f045b47	b8a2b64a-9da2-4503-a7b4-f7a42ddccf87.htseq.counts.gz	b0e817378822b2067e3cfc1d1f552c60	256211	validated
709b9475-00ad-4b39-b01e-0996e1f3e50d	4c3a2685-1eb3-4224-9872-fb62fe1faffe.htseq.counts.gz	e93ffe89672430e8929e65c586c75c97	241915	validated
7735a10b-e6c5-41a1-9b10-b4f9c62e0144	11586a7f-5148-4b6b-b431-686b907f8df9.htseq.counts.gz	d992c2a14834495be57e8eeeb1982801	251486	validated
7cd227a3-f901-4c3a-897e-aae50cc7154e	cead40ee-a5f8-4ce8-8273-bb8daedf0d5b.htseq.counts.gz	30a647c93181b528c67ef8f756bfc897	248909	validated
7d00793c-f989-4501-8119-3e39577428a4	f1c4a3ea-9211-4699-b7d8-8d6aac6f70ce.htseq.counts.gz	22cfeecaf0f4cec3b37c935908071d12	240528	validated
7e4c217f-2457-43b8-9893-0c66d1f91b50	b2d608b9-9bb1-4261-8d44-295f3e5c9774.htseq.counts.gz	6b69719b7de18c75d495024ba9f5da5f	252474	validated
81a0856c-83b2-482e-a763-7fa6db1cb8f6	7ca62ab7-7efd-44bc-b08b-93c27792ad24.htseq.counts.gz	5b5d7bb85c873fb890b765e5c9d95e8a	248037	validated
8540e56c-0a8a-4142-b20c-54c9a07bebc7	d763f554-984b-46af-8ed8-0b27443ba5a6.htseq.counts.gz	de2c427580c4a9ff8a9e9e63fb782651	251977	validated
8800c465-782a-44fb-b2b2-63eddbe58d1a	c2b0ac40-50ff-47e1-8089-c920a932ed9b.htseq.counts.gz	b3d5d26347229933e858a86d3344fdfc	236037	validated
8afcbdab-f8b4-4cd5-ae25-db041db143cf	42705403-be5d-4cb0-891c-a801943ee57f.htseq.counts.gz	e6af47594f24c2197d3c014cb935c818	250347	validated
8bdd47af-bcae-4259-bbe4-d89985a39682	88439d95-9798-401a-a8c6-da6d529b180f.htseq.counts.gz	6ec46e245733006f3c19ecea6aa7c366	245517	validated
915a67a7-72af-4ae8-8e1d-37c1cc96e0d8	7318b77d-4f35-4707-903a-5f23337848be.htseq.counts.gz	e47ee20242330de54247d6c51ac57ab7	250710	validated
9a96daa3-8d55-4e52-85d7-35ec766741bf	5a53d4a4-d07a-4818-84e8-094440e3a55e.htseq.counts.gz	022d34d3b4df4945656fc90a15fe87b4	248852	validated
9ce91ac5-ff0b-42ea-8cf3-a0a9c724e584	c74bce4e-18cd-42af-ae4c-9bb423efa9f9.htseq.counts.gz	254f95b6541a37204e4bbdaf7a6371a2	250498	validated
9d5b93a7-7194-44cc-8202-ad5433098a6c	74dd978c-a067-479c-99c5-b3c130097091.htseq.counts.gz	963f7e923773ac708e32c407dd45c44f	249616	validated
a110a6e9-c419-4161-a1a9-2d0606174771	62e6035d-ecca-4e98-a1c4-4663be031c56.htseq.counts.gz	94edb98d2c2df59f7056f35f84cd7dcb	254005	validated
a3a1809d-fda9-49c6-b2f7-407c44006ab2	a458aa3e-df03-4505-8305-0876fc180072.htseq.counts.gz	2aa447a02b6debd1a3437514550f0b24	243522	validated
