id	filename	md5	size	state
60c25d61-635d-4bbc-97f4-ef4b7cda608d	nationwidechildrens.org_clinical.TCGA-F5-6811.xml	33466f7f8da598cd5aa89bec3453f527	29200	released
0dc8c078-aedd-4132-b1ac-a34c24f54a90	nationwidechildrens.org_clinical.TCGA-AA-3488.xml	efaab23604b07c1e66a6a593331c84b4	24160	released
ad2e0efb-6651-4c8b-a2cf-14507b04cfcd	nationwidechildrens.org_clinical.TCGA-G5-6235.xml	7b095cc65a878b8be70dbd9696140ecb	50603	released
aa49ad71-97cb-441c-8d37-a8cedeb3a329	nationwidechildrens.org_clinical.TCGA-AH-6644.xml	b5f829664d67545cb71636873331d73a	29040	released
3774de6c-c200-4b87-9f75-39361afd1ddb	nationwidechildrens.org_clinical.TCGA-CL-5917.xml	3060dbaf3fdb6a35c3f70feaa49eeb73	29088	released
09196c4d-874e-4da9-8d9a-2f24982df9bc	nationwidechildrens.org_clinical.TCGA-AF-6136.xml	735e0f6492e47fcb6b3469e6b596a875	74306	released
f395ffb1-6a31-421f-ba2d-2278319d65c2	nationwidechildrens.org_clinical.TCGA-G5-6572.xml	8b7c2445cffb8de1c3bae0bc2161ebe9	29131	released
93a52a51-4f08-40dd-912e-3f42200643ed	nationwidechildrens.org_clinical.TCGA-DC-5337.xml	797bae32db25e179feda5d42326cf14f	38511	released
cc37c311-b1c2-44fb-a9ae-c8ff4fb9256b	nationwidechildrens.org_clinical.TCGA-AF-3912.xml	a96cafb70917939d69e8c716a9a79706	22913	released
62154563-d641-4878-8442-b7071cd0f498	nationwidechildrens.org_clinical.TCGA-AF-2693.xml	ca8de6dd7fb719d4cb346e4bde147704	33813	released
3bde38bc-b0e4-483c-9ce5-3463f35200d7	nationwidechildrens.org_clinical.TCGA-AF-A56K.xml	a972dd24b9fbf8a9433879c1a95b8208	32218	released
ee0cd5f1-b8ef-4207-8009-a33e4a160529	nationwidechildrens.org_clinical.TCGA-DC-6157.xml	a16675cf371db46f5298a654e42ca85f	38775	released
0014e70b-8ef7-4a46-ae9a-23062efbdf1b	nationwidechildrens.org_clinical.TCGA-AG-3893.xml	5af2fe9cdebfa4f6e0eaf1a44ea8f35f	40860	released
3398b978-eced-41c0-8dc0-8b411846e5cd	nationwidechildrens.org_clinical.TCGA-AF-3914.xml	1c3e1a3af4ac5e8f9ad1897f673c60b4	109233	released
280895a5-2c5b-4b70-9268-d81637e3e8fe	nationwidechildrens.org_clinical.TCGA-AG-3581.xml	53a9f729648bacd5d2199f3a2734bc51	29132	released
52e34de2-0386-4244-a707-8f3a02db2ac1	nationwidechildrens.org_clinical.TCGA-AF-3913.xml	d8534a61a21f379a323845b9011ed9b1	41444	released
9eaecae8-cc7f-47ee-a2ef-35efb2ae3094	nationwidechildrens.org_clinical.TCGA-AG-3592.xml	d302ea3dd474a87d315e9ca26a73408b	29138	released
2bb970fe-0a48-423e-8f70-82d2a4086c1d	nationwidechildrens.org_clinical.TCGA-AG-3602.xml	ce1c1b08511d46d384c1404adfb5bd51	24327	released
1b46f329-1c4e-492c-a6c7-1c09920a563e	nationwidechildrens.org_clinical.TCGA-AG-3611.xml	c72970990b759f9fea273cc490288481	40915	released
18e60353-2957-4950-9596-503a281a200a	nationwidechildrens.org_clinical.TCGA-DY-A0XA.xml	f09aa746982508fc94e754e4350c5270	39752	released
39025548-d9b8-46c1-aa57-dd3780f2241e	nationwidechildrens.org_clinical.TCGA-AF-6672.xml	340cf0d5bee32c885bdfec8f528e830e	69367	released
132d55d6-89b6-427e-9e99-c7a9f77b972e	nationwidechildrens.org_clinical.TCGA-AF-A56L.xml	0d104c008b9066dfe80853091d8d7de2	54164	released
9363621d-0a57-4925-8db1-123054411ec3	nationwidechildrens.org_clinical.TCGA-DC-6155.xml	678bbf65b8df2c40e9c360924eec09f6	59170	released
87cc3e96-342e-4c80-8e0d-e59342a21cd3	nationwidechildrens.org_clinical.TCGA-AF-2689.xml	3bba9fad0e1a25444e6fe31454818f74	142038	released
c9976871-c9c0-4288-b542-cf43362eb613	nationwidechildrens.org_clinical.TCGA-AG-3732.xml	fb309c981a7ff68ca73126ebb14681df	40786	released
aa155ba3-0ee1-49a1-b9c2-69ec9d61c4d9	nationwidechildrens.org_clinical.TCGA-AG-3605.xml	051c9ce3325e2a92691b7bd7976db515	24279	released
ae31eee7-a47c-454f-a050-abcc8704955c	nationwidechildrens.org_clinical.TCGA-F5-6465.xml	835e1e43e5562b4c0a00b74adad9372e	38756	released
0a0e9121-0ef4-4844-9a2f-3f8ec32fd868	nationwidechildrens.org_clinical.TCGA-DC-6154.xml	d3d3e2ae1c63850e11f1222f8202a7cf	58884	released
31747faa-a34a-4298-9d19-35b1426d9067	nationwidechildrens.org_clinical.TCGA-DC-6156.xml	504dc13bf0371b4c96fda2c2493a02be	105951	released
a6775e7a-b304-4adc-a042-a9d8004fa6f9	nationwidechildrens.org_clinical.TCGA-DC-6681.xml	802e4dc4bec806ea0fb30a34277f7a28	63968	released
7c70497e-bd44-44d1-91e8-93382c980742	nationwidechildrens.org_clinical.TCGA-AG-3600.xml	b7f49a3fd60348b28572e571ec260867	39822	released
5d80552b-d376-4a98-b848-920969b5246a	nationwidechildrens.org_clinical.TCGA-DY-A1DC.xml	db049bc127e56eba8f39c06f596669fc	42130	released
