"","symbol","group","logFC","AveExpr","t","PValue","FDR","B"
"ENSG00000215417","MIR17HG","long_non_coding",2.33546497921847,1.06384862755823,9.85548678107906,8.51069747573102e-21,5.34741661658691e-20,36.4686338733905
"ENSG00000204876","AC021218.1","long_non_coding",3.53221636341213,3.73827643662466,9.84204224496015,9.49214770334949e-21,5.9389030501919e-20,36.2837443988102
"ENSG00000197989","SNHG12","long_non_coding",1.29663520744073,3.7511765795135,9.84162889983529,9.52403815610822e-21,5.95634149999308e-20,36.1100436312669
"ENSG00000242125","SNHG3","long_non_coding",1.3556140448946,5.04099951777245,9.8228128299556,1.10940397532739e-20,6.89938258433958e-20,35.7860203664103
"ENSG00000254560","BBOX1-AS1","long_non_coding",4.11012886274881,0.229047860291212,9.77730444338499,1.60340765281184e-20,9.86128972198219e-20,35.860647598875
"ENSG00000256940","AP001453.2","long_non_coding",1.76127885202707,0.444312983141218,9.68260720350881,3.43887214519175e-20,2.05114538977996e-19,35.1020471603432
"ENSG00000267365","KCNJ2-AS1","long_non_coding",-1.43859361632444,0.0123821243827357,-9.66237388191665,4.04537080538951e-20,2.39746045891577e-19,34.8288322253244
"ENSG00000262188","LINC01978","long_non_coding",3.1031871972233,0.608946656723595,9.44269120469798,2.32753725427946e-19,1.3038079056285e-18,33.2301951467112
"ENSG00000222041","CYTOR","long_non_coding",1.33502247216994,2.80142690985457,9.37233073357939,4.05459933073813e-19,2.23326909253811e-18,32.5101827344084
"ENSG00000214039","LINC02418","long_non_coding",7.62792489073752,2.13666902316267,9.35307229427304,4.71764822788971e-19,2.57835479475595e-18,32.5310306597215
"ENSG00000227258","SMIM2-AS1","long_non_coding",-1.8300859475192,1.50360692343021,-9.34523763272684,5.01718611410756e-19,2.73299274470056e-18,32.155137158344
"ENSG00000224186","C5orf66","long_non_coding",1.18247365534967,0.695493017849988,9.23239552687891,1.21315869158324e-18,6.42194218808816e-18,31.5671168939999
"ENSG00000182165","TP53TG1","long_non_coding",-1.08838399910781,3.46162403577892,-9.2005879104868,1.5540373811406e-18,8.17676324574583e-18,30.8547045777001
"ENSG00000262251","AC087388.1","long_non_coding",1.35231729589919,0.21740922224328,9.18220415705294,1.79270329304927e-18,9.392523227139e-18,31.210067512041
"ENSG00000236255","AC009404.1","long_non_coding",1.36399343119224,0.700233860009129,9.15664582580545,2.18592952751048e-18,1.13883470849773e-17,30.9917358389785
"ENSG00000237070","AC005550.3","long_non_coding",-2.18519494467473,0.140319379169568,-9.15311425527408,2.24659468755517e-18,1.16920738971007e-17,30.803093951627
"ENSG00000256262","USP30-AS1","long_non_coding",-1.60728050786444,0.0670966174663775,-9.14303612807265,2.42904180790158e-18,1.25973609785575e-17,30.7784786452814
"ENSG00000234912","SNHG20","long_non_coding",1.07717033721402,2.57839278527626,9.11779666269025,2.95292350971889e-18,1.52290300142844e-17,30.5512276500703
"ENSG00000239415","AP001469.3","long_non_coding",1.26063106941735,0.885524435001135,9.09657976916895,3.4788281536484e-18,1.78790537078282e-17,30.521824060314
"ENSG00000233452","STXBP5-AS1","long_non_coding",-1.11546035666242,0.238925007048496,-9.08509304258352,3.80123409560049e-18,1.95157228143368e-17,30.3510529316472
"ENSG00000232442","MHENCR","long_non_coding",1.6137053646431,2.36516696826176,9.08466573484561,3.81378226986351e-18,1.95733659293341e-17,30.3561389189913
"ENSG00000233006","MIR3936HG","long_non_coding",-1.02979343273274,0.970617306408269,-9.0542233797688,4.82180624411554e-18,2.46020007401998e-17,30.0592853728815
"ENSG00000269399","AC008764.6","long_non_coding",1.23568758158709,0.0660439575904637,9.03731541861132,5.49140268214986e-18,2.7884059799529e-17,30.1112752555229
"ENSG00000272502","AC104958.2","long_non_coding",2.42563296328126,1.62179359454468,8.99327793215678,7.6991804976266e-18,3.86445151831431e-17,29.7521382739056
"ENSG00000272221","AL645933.2","long_non_coding",-1.22920221081626,0.420729077722664,-8.95468075626994,1.03439304142714e-17,5.15180566533367e-17,29.3440159460895
"ENSG00000272599","AC016394.1","long_non_coding",1.36701941948873,0.055231853827153,8.92573123732247,1.29012554131508e-17,6.38046071850919e-17,29.2765053651732
"ENSG00000227502","LINC01268","long_non_coding",-1.41250799093919,0.0511835658756726,-8.89407510556508,1.64177074414811e-17,8.04174685054966e-17,28.9049115580203
"ENSG00000262585","LINC01979","long_non_coding",2.51035464610803,0.372147092610833,8.88874055124953,1.70973364598851e-17,8.35256166804275e-17,29.0109921957497
"ENSG00000174365","SNHG11","long_non_coding",1.15752632742758,3.63456049379933,8.74309394387952,5.14224480873102e-17,2.43898728176036e-16,27.6229148641351
"ENSG00000255874","LINC00346","long_non_coding",1.80003570119585,1.49483666367858,8.72479752023913,5.90000965903686e-17,2.78769343851592e-16,27.7288323164763
"ENSG00000246228","CASC8","long_non_coding",2.48999505470343,0.206593056841612,8.6538860360795,1.00330458043087e-16,4.65736939904366e-16,27.2753046056532
"ENSG00000276672","AL161891.1","long_non_coding",1.50800773704546,0.675909645921668,8.6353396616142,1.15220250914099e-16,5.32354912421687e-16,27.1023279132147
"ENSG00000226419","SLC16A1-AS1","long_non_coding",1.58508258585158,1.53719381839044,8.55342320323462,2.11793515272629e-16,9.57366112647423e-16,26.4562746029578
"ENSG00000260920","AL031985.3","long_non_coding",1.07500110259068,1.1805752540809,8.55296913769908,2.1250705460812e-16,9.60298647378522e-16,26.4488229050158
"ENSG00000229891","LINC01315","long_non_coding",1.74227600512113,1.951397655152,8.53866583949455,2.36242909176343e-16,1.06496119215686e-15,26.3323207683615
"ENSG00000280734","LINC01232","long_non_coding",1.42178797551715,2.31853019160581,8.52532817979132,2.60730703234057e-16,1.17178607742122e-15,26.1839869438966
"ENSG00000275216","AL161431.1","long_non_coding",4.92918604577916,1.04004334909808,8.51899324812858,2.73225040161441e-16,1.2253378351809e-15,26.2892464036576
"ENSG00000260942","CAPN10-AS1","long_non_coding",1.11646439647668,1.2052445759004,8.4407351740261,4.86169659665562e-16,2.14656142256865e-15,25.6368542695198
"ENSG00000233016","SNHG7","long_non_coding",1.16870822035331,5.13379193409699,8.42526005417269,5.44613523118088e-16,2.39390914580554e-15,25.0799971767899
"ENSG00000264577","AC010761.1","long_non_coding",1.09885984141559,0.70582350769617,8.40515052428868,6.31044368689684e-16,2.76235665467173e-15,25.4133409444223
"ENSG00000255248","MIR100HG","long_non_coding",-1.64933182543813,1.33395501231647,-8.33228413375327,1.07391858239824e-15,4.61849982202298e-15,24.618234320789
"ENSG00000259354","AC025580.2","long_non_coding",-1.34315570421123,0.445944945537211,-8.26408872941856,1.76121639356204e-15,7.46917006734666e-15,24.2764357240331
"ENSG00000254389","RHPN1-AS1","long_non_coding",1.78515724060801,0.10579416131588,8.2583350348996,1.83604218646435e-15,7.77537636793561e-15,24.4215831993528
"ENSG00000238279","BX470102.1","long_non_coding",1.89535324357359,0.733036157682727,8.24388315957149,2.03812634510433e-15,8.5894537068912e-15,24.3009649868288
"ENSG00000234741","GAS5","long_non_coding",1.07650308488756,7.41333512181223,8.2413586458233,2.07561622130405e-15,8.74247900885725e-15,23.6582291646795
"ENSG00000245970","AP003352.1","long_non_coding",1.14459972207152,1.85698033868069,8.24125688248193,2.07714164573638e-15,8.74641860031383e-15,24.1655748859291
"ENSG00000227619","AL391056.1","long_non_coding",2.55203897991355,0.536840740158107,8.21224855380873,2.56037127134754e-15,1.06991325018081e-14,24.0977553539763
"ENSG00000226332","AL354836.1","long_non_coding",1.39971599252342,0.521376937754766,8.15956902127048,3.73842467988238e-15,1.54474843814745e-14,23.6944797663215
"ENSG00000270933","AC010719.1","long_non_coding",1.92464870896892,0.59966664610761,8.06025737950074,7.59552912120567e-15,3.06843643048543e-14,23.0167574798464
